"info","info 2","info 3","info href","tooltip-info","tooltip-info href","team_name","team_name href","logo src","score","tooltip_item href 2","logo src 2","guest","btn-add-review href","show_predictions","show_movies","show_movies href","show_movies 2","show_movies 3","connected_by","rank_user","rank_user href","rank_moderator","rank_moderator href"
",  Group A","2024-06-28","NORCECA Pan American Cup Final Six 2024","https://women.volleybox.net/tr/women-norceca-pan-american-cup-final-six-2024-o33427/matches","Palacio del Voleibol Prof. Ricardo G. Arias, Santo Domingo","https://women.volleybox.net/tr/palacio-del-voleibol-prof-ricardo-g-arias-a136/matches","Kanada","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","Meksika","https://women.volleybox.net/tr/canada-mexico-c234304","","","","","","1 yıl önce önce  tarafından eklendi","","","avid","https://women.volleybox.net/tr/user/avid"
",  semi-final","2024-06-30 02:00","NORCECA Pan American Cup Final Six 2024","https://women.volleybox.net/tr/women-norceca-pan-american-cup-final-six-2024-o33427/matches","Palacio del Voleibol Prof. Ricardo G. Arias, Santo Domingo","https://women.volleybox.net/tr/palacio-del-voleibol-prof-ricardo-g-arias-a136/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","Meksika","https://women.volleybox.net/tr/dominican-republic-mexico-c236903","","","","","","11 ay önce önce  tarafından eklendi","","","avid","https://women.volleybox.net/tr/user/avid"
",  3rd place match","2024-07-01","NORCECA Pan American Cup Final Six 2024","https://women.volleybox.net/tr/women-norceca-pan-american-cup-final-six-2024-o33427/matches","Palacio del Voleibol Prof. Ricardo G. Arias, Santo Domingo","https://women.volleybox.net/tr/palacio-del-voleibol-prof-ricardo-g-arias-a136/matches","Meksika","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/puerto-rico-t1120/matches","https://volleybox.net/media/img/light-px.png","Porto Riko","https://women.volleybox.net/tr/mexico-puerto-rico-c236951","","","","","","11 ay önce önce  tarafından eklendi","","","avid","https://women.volleybox.net/tr/user/avid"
",  Group A","2024-08-19 05:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Meksika","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/suriname-t8591/matches","https://volleybox.net/media/img/light-px.png","Surinam","https://women.volleybox.net/tr/mexico-suriname-c245737","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH5.pdf","","","10 ay önce önce  tarafından eklendi","","","Tonton_Bastos","https://women.volleybox.net/tr/user/Tonton_Bastos"
",  Group A","2024-08-20 05:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Meksika","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/mexico-dominican-republic-c245740","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCh11.pdf","","","10 ay önce önce  tarafından eklendi","","","Tonton_Bastos","https://women.volleybox.net/tr/user/Tonton_Bastos"
",  Group A","2024-08-21 05:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Meksika","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/img/light-px.png","Kanada","https://women.volleybox.net/tr/mexico-canada-c245743","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH17.pdf","","","10 ay önce önce  tarafından eklendi","","","Tonton_Bastos","https://women.volleybox.net/tr/user/Tonton_Bastos"
",  Group A","2024-08-22 05:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Meksika","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","Peru","https://women.volleybox.net/tr/mexico-peru-c245746","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH23.pdf","","","10 ay önce önce  tarafından eklendi","","","Tonton_Bastos","https://women.volleybox.net/tr/user/Tonton_Bastos"
",  Group A","2024-08-23 02:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Meksika","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/colombia-t763/matches","https://volleybox.net/media/img/light-px.png","Kolombiya","https://women.volleybox.net/tr/mexico-colombia-c245749","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH29.pdf","","","10 ay önce önce  tarafından eklendi","","","Tonton_Bastos","https://women.volleybox.net/tr/user/Tonton_Bastos"
",  quarterfinal","2024-08-24 05:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Arjantin","https://women.volleybox.net/tr/argentina-t667/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","Meksika","https://women.volleybox.net/tr/argentina-colombia-c249351","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH35.pdf","","","9 ay önce önce  tarafından eklendi","","","avid","https://women.volleybox.net/tr/user/avid"
",  5-8 places","2024-08-25 02:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Inforum Irapuato, Irapuato","https://women.volleybox.net/tr/inforum-irapuato-a7981/matches","Şili","https://women.volleybox.net/tr/chile-t757/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","Meksika","https://women.volleybox.net/tr/chile-mexico-c249381","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH37.pdf","","","9 ay önce önce  tarafından eklendi","","","avid","https://women.volleybox.net/tr/user/avid"
",  5th place match","2024-08-26 03:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Inforum Irapuato, Irapuato","https://women.volleybox.net/tr/inforum-irapuato-a7981/matches","Meksika","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/puerto-rico-t1120/matches","https://volleybox.net/media/img/light-px.png","Porto Riko","https://women.volleybox.net/tr/mexico-puerto-rico-c249633","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH42.pdf","","","9 ay önce önce  tarafından eklendi","","","avid","https://women.volleybox.net/tr/user/avid"
