"info","info 2","info 3","info href","tooltip-info","tooltip-info href","team_name","team_name href","logo src","score","tooltip_item href 2","logo src 2","guest","btn-add-review href","connected_by","rank_user","show_predictions","show_movies","show_movies href","show_movies 2","rank_editor","rank_editor href"
",  round robin - 9th round","2021-06-08 22:00","Voleybol Milletler Ligi 2021","https://women.volleybox.net/tr/women-volleyball-nations-league-2021-o18228/matches","RDS Stadium, Rimini","https://women.volleybox.net/tr/rds-stadium-a3221/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/usa-t1255/matches","https://volleybox.net/media/img/light-px.png","Amerika Birleşik Devletleri","https://women.volleybox.net/tr/italy-usa-c70083","4 yıl önce önce  tarafından eklendi","S…k","56","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256312389","","",""
",  round robin - 10th round","2021-06-12 20:00","Voleybol Milletler Ligi 2021","https://women.volleybox.net/tr/women-volleyball-nations-league-2021-o18228/matches","RDS Stadium, Rimini","https://women.volleybox.net/tr/rds-stadium-a3221/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/dominican-republic-italy-c70090","4 yıl önce önce  tarafından eklendi","S…k","58","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256313627","","",""
",  round robin - 11th round","2021-06-13 14:00","Voleybol Milletler Ligi 2021","https://women.volleybox.net/tr/women-volleyball-nations-league-2021-o18228/matches","RDS Stadium, Rimini","https://women.volleybox.net/tr/rds-stadium-a3221/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","2 : 3","https://women.volleybox.net/tr/netherlands-t1057/matches","https://volleybox.net/media/img/light-px.png","Hollanda","https://women.volleybox.net/tr/italy-netherlands-c70095","4 yıl önce önce  tarafından eklendi","S…k","57","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256313754","","",""
",  round robin - 12nd round","2021-06-14 17:00","Voleybol Milletler Ligi 2021","https://women.volleybox.net/tr/women-volleyball-nations-league-2021-o18228/matches","RDS Stadium, Rimini","https://women.volleybox.net/tr/rds-stadium-a3221/matches","Çin","https://women.volleybox.net/tr/china-t760/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/china-italy-c70105","4 yıl önce önce  tarafından eklendi","S…k","59","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256313855","","",""
",  round robin - 13rd round","2021-06-18 20:30","Voleybol Milletler Ligi 2021","https://women.volleybox.net/tr/women-volleyball-nations-league-2021-o18228/matches","RDS Stadium, Rimini","https://women.volleybox.net/tr/rds-stadium-a3221/matches","Kanada","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/canada-italy-c70117","4 yıl önce önce  tarafından eklendi","S…k","57","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256314206","","",""
",  round robin - 14th round","2021-06-19 22:00","Voleybol Milletler Ligi 2021","https://women.volleybox.net/tr/women-volleyball-nations-league-2021-o18228/matches","RDS Stadium, Rimini","https://women.volleybox.net/tr/rds-stadium-a3221/matches","Belçika","https://women.volleybox.net/tr/belgium-t700/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/belgium-italy-c70124","4 yıl önce önce  tarafından eklendi","S…k","55","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256314308","","",""
",  round robin - 15th round","2021-06-20 14:00","Voleybol Milletler Ligi 2021","https://women.volleybox.net/tr/women-volleyball-nations-league-2021-o18228/matches","RDS Stadium, Rimini","https://women.volleybox.net/tr/rds-stadium-a3221/matches","Tayland","https://women.volleybox.net/tr/thailand-t1213/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/thailand-italy-c71722","4 yıl önce önce  tarafından eklendi","S…k","54","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256314338","","",""
",  Group B","2021-07-25 03:00","Olimpiyat Oyunları 2021","https://women.volleybox.net/tr/women-the-olympics-2021-o8363/matches","Ariake Arena, Tokyo","https://women.volleybox.net/tr/ariake-arena-a280/matches","Rusya","https://women.volleybox.net/tr/russia-t1129/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/russia-italy-c40153","4 yıl önce önce  tarafından eklendi","","71","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256318281","3","sitenoise","https://women.volleybox.net/tr/user/sitenoise"
",  Group B","2021-07-27 10:25","Olimpiyat Oyunları 2021","https://women.volleybox.net/tr/women-the-olympics-2021-o8363/matches","Ariake Arena, Tokyo","https://women.volleybox.net/tr/ariake-arena-a280/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/turkey-t1231/matches","https://volleybox.net/media/img/light-px.png","Türkiye","https://women.volleybox.net/tr/italy-turkey-c40168","4 yıl önce önce  tarafından eklendi","","77","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256318556","2","sitenoise","https://women.volleybox.net/tr/user/sitenoise"
",  Group B","2021-07-29 03:00","Olimpiyat Oyunları 2021","https://women.volleybox.net/tr/women-the-olympics-2021-o8363/matches","Ariake Arena, Tokyo","https://women.volleybox.net/tr/ariake-arena-a280/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/argentina-t667/matches","https://volleybox.net/media/img/light-px.png","Arjantin","https://women.volleybox.net/tr/italy-argentina-c40169","4 yıl önce önce  tarafından eklendi","","73","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256318792","","sitenoise","https://women.volleybox.net/tr/user/sitenoise"
",  Group B","2021-07-31 15:45","Olimpiyat Oyunları 2021","https://women.volleybox.net/tr/women-the-olympics-2021-o8363/matches","Ariake Arena, Tokyo","https://women.volleybox.net/tr/ariake-arena-a280/matches","Çin","https://women.volleybox.net/tr/china-t760/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/china-italy-c40174","4 yıl önce önce  tarafından eklendi","","72","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256319474","1","sitenoise","https://women.volleybox.net/tr/user/sitenoise"
",  Group B","2021-08-02 05:05","Olimpiyat Oyunları 2021","https://women.volleybox.net/tr/women-the-olympics-2021-o8363/matches","Ariake Arena, Tokyo","https://women.volleybox.net/tr/ariake-arena-a280/matches","Amerika Birleşik Devletleri","https://women.volleybox.net/tr/usa-t1255/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/usa-italy-c40175","4 yıl önce önce  tarafından eklendi","","74","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256319801","","sitenoise","https://women.volleybox.net/tr/user/sitenoise"
",  quarterfinal","2021-08-04 11:00","Olimpiyat Oyunları 2021","https://women.volleybox.net/tr/women-the-olympics-2021-o8363/matches","Ariake Arena, Tokyo","https://women.volleybox.net/tr/ariake-arena-a280/matches","Sırbistan","https://women.volleybox.net/tr/serbia-t1159/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/serbia-italy-c80011","3 yıl önce önce  tarafından eklendi","","55","1","http://www.fivb.org/vis2009/getdocument.asmx?no=256320001","1","swissvolleyfan","https://women.volleybox.net/tr/user/swissvolleyfan"
",  Group C","2021-08-20 18:15","Avrupa Şampiyonası 2021","https://women.volleybox.net/tr/women-european-championships-2021-o12790/matches","Krešimir Ćosić Hall, Zadar","https://women.volleybox.net/tr/kresimir-cosic-hall-a2106/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/belarus-t697/matches","https://volleybox.net/media/img/light-px.png","Belarus","https://women.volleybox.net/tr/italy-belarus-c75818","3 yıl önce önce  tarafından eklendi","Sudo","47","1","https://www-old.cev.eu/Competition-Area/MatchStatistics.aspx?ID=46322","1","",""
",  Group C","2021-08-22 21:00","Avrupa Şampiyonası 2021","https://women.volleybox.net/tr/women-european-championships-2021-o12790/matches","Krešimir Ćosić Hall, Zadar","https://women.volleybox.net/tr/kresimir-cosic-hall-a2106/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/hungary-t898/matches","https://volleybox.net/media/img/light-px.png","Macaristan","https://women.volleybox.net/tr/italy-hungary-c75826","3 yıl önce önce  tarafından eklendi","Sudo","47","1","https://www-old.cev.eu/Competition-Area/MatchStatistics.aspx?ID=46327","1","",""
",  Group C","2021-08-23 18:15","Avrupa Şampiyonası 2021","https://women.volleybox.net/tr/women-european-championships-2021-o12790/matches","Krešimir Ćosić Hall, Zadar","https://women.volleybox.net/tr/kresimir-cosic-hall-a2106/matches","Slovakya","https://women.volleybox.net/tr/slovakia-t1171/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/slovakia-italy-c75827","3 yıl önce önce  tarafından eklendi","Sudo","49","1","https://www-old.cev.eu/Competition-Area/MatchStatistics.aspx?ID=46328","","",""
",  Group C","2021-08-25 22:00","Avrupa Şampiyonası 2021","https://women.volleybox.net/tr/women-european-championships-2021-o12790/matches","Krešimir Ćosić Hall, Zadar","https://women.volleybox.net/tr/kresimir-cosic-hall-a2106/matches","Hırvatistan","https://women.volleybox.net/tr/croatia-t784/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/croatia-italy-c75832","3 yıl önce önce  tarafından eklendi","Sudo","38","1","https://www-old.cev.eu/Competition-Area/MatchStatistics.aspx?ID=46333","","",""
",  Group C","2021-08-26 21:00","Avrupa Şampiyonası 2021","https://women.volleybox.net/tr/women-european-championships-2021-o12790/matches","Krešimir Ćosić Hall, Zadar","https://women.volleybox.net/tr/kresimir-cosic-hall-a2106/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/switzerland-t1201/matches","https://volleybox.net/media/img/light-px.png","İsviçre","https://women.volleybox.net/tr/italy-switzerland-c75834","3 yıl önce önce  tarafından eklendi","Sudo","43","1","https://www-old.cev.eu/Competition-Area/MatchStatistics.aspx?ID=46335","","",""
",  1/8 round","2021-08-30 18:00","Avrupa Şampiyonası 2021","https://women.volleybox.net/tr/women-european-championships-2021-o12790/matches","Štark Arena, Belgrade","https://women.volleybox.net/tr/stark-arena-a367/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/belgium-t700/matches","https://volleybox.net/media/img/light-px.png","Belçika","https://women.volleybox.net/tr/italy-belgium-c82130","3 yıl önce önce  tarafından eklendi","","46","1","https://www-old.cev.eu/Competition-Area/MatchStatistics.aspx?ID=46415","1","Jean Franco Chou","https://women.volleybox.net/tr/user/JeanFrancoChou"
",  quarterfinal","2021-09-01 18:00","Avrupa Şampiyonası 2021","https://women.volleybox.net/tr/women-european-championships-2021-o12790/matches","Štark Arena, Belgrade","https://women.volleybox.net/tr/stark-arena-a367/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/russia-t1129/matches","https://volleybox.net/media/img/light-px.png","Rusya","https://women.volleybox.net/tr/italy-russia-c82395","3 yıl önce önce  tarafından eklendi","","42","1","https://www-old.cev.eu/Competition-Area/MatchStatistics.aspx?ID=46424","1","sitenoise","https://women.volleybox.net/tr/user/sitenoise"
",  semi-final","2021-09-03 21:00","Avrupa Şampiyonası 2021","https://women.volleybox.net/tr/women-european-championships-2021-o12790/matches","Štark Arena, Belgrade","https://women.volleybox.net/tr/stark-arena-a367/matches","Hollanda","https://women.volleybox.net/tr/netherlands-t1057/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/netherlands-italy-c82508","3 yıl önce önce  tarafından eklendi","","50","1","https://www-old.cev.eu/Competition-Area/MatchStatistics.aspx?ID=46426","","sitenoise","https://women.volleybox.net/tr/user/sitenoise"
",  final","2021-09-04 21:00","Avrupa Şampiyonası 2021","https://women.volleybox.net/tr/women-european-championships-2021-o12790/matches","Štark Arena, Belgrade","https://women.volleybox.net/tr/stark-arena-a367/matches","Sırbistan","https://women.volleybox.net/tr/serbia-t1159/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/serbia-italy-c82643","3 yıl önce önce  tarafından eklendi","Anderson Antunes","40","1","https://www-old.cev.eu/Competition-Area/MatchStatistics.aspx?ID=46428","1","",""
