"info","info 2","info 3","info href","tooltip-info","tooltip-info href","team_name","team_name href","logo src","score","tooltip_item href 2","logo src 2","guest","btn-add-review href","show_predictions","show_movies","show_movies href","show_movies 2","show_movies 3","connected_by","rank_user","show_movies 4","rank_user href"
",  Week One","2024-05-18 20:00","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Antalya Spor Salonu, Antalya","https://women.volleybox.net/tr/antalya-spor-salonu-a1227/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/turkey-t1231/matches","https://volleybox.net/media/img/light-px.png","Türkiye","https://women.volleybox.net/tr/italy-turkey-c215151","128","1","https://women.volleybox.net/tr/frame/match_report/0/88790","1","1","1 yıl önce önce  tarafından eklendi","I…Y","2",""
",  Week Two","2024-05-29 11:00","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Macau Forum, Macau","https://women.volleybox.net/tr/macau-forum-a107/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/france-t838/matches","https://volleybox.net/media/img/light-px.png","Fransa","https://women.volleybox.net/tr/italy-france-c215165","130","1","https://documents.f0c6c49f151fe911cf8b40b1c8b76870.r2.cloudflarestorage.com/256664690.pdf?X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4eadf20dca12f8519c5ece6401b4d8f0%2F20240529%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240529T111333Z&X-Amz-SignedHeaders=host&X-Amz-Signature=a88a5249e86a88b4c77359903bf2365a08aa104e9686bda615f8f99e05320e3e","2","","1 yıl önce önce  tarafından eklendi","I…Y","",""
",  Week Two","2024-05-30 07:30","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Macau Forum, Macau","https://women.volleybox.net/tr/macau-forum-a107/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/dominican-republic-italy-c215169","125","1","https://documents.f0c6c49f151fe911cf8b40b1c8b76870.r2.cloudflarestorage.com/256664872.pdf?X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4eadf20dca12f8519c5ece6401b4d8f0%2F20240530%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240530T065001Z&X-Amz-SignedHeaders=host&X-Amz-Signature=94360c1a17950f01a4580f943a23f1795bf88bd331316414066bc094e0c9b862","1","","1 yıl önce önce  tarafından eklendi","I…Y","",""
",  Week Two","2024-06-01 07:30","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Macau Forum, Macau","https://women.volleybox.net/tr/macau-forum-a107/matches","Brezilya","https://women.volleybox.net/tr/brazil-t724/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/brazil-italy-c215181","119","1","https://documents.f0c6c49f151fe911cf8b40b1c8b76870.r2.cloudflarestorage.com/256665949.pdf?X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4eadf20dca12f8519c5ece6401b4d8f0%2F20240601%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240601T093647Z&X-Amz-SignedHeaders=host&X-Amz-Signature=62743cd33c80d69dd676b0626e140b7f3fac07e527f1897f94d80e000df14546","1","2","1 yıl önce önce  tarafından eklendi","I…Y","2",""
",  Week Two","2024-06-02 14:30","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Macau Forum, Macau","https://women.volleybox.net/tr/macau-forum-a107/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/china-t760/matches","https://volleybox.net/media/img/light-px.png","Çin","https://women.volleybox.net/tr/italy-china-c215189","123","1","https://documents.f0c6c49f151fe911cf8b40b1c8b76870.r2.cloudflarestorage.com/256666384.pdf?X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4eadf20dca12f8519c5ece6401b4d8f0%2F20240602%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240602T195302Z&X-Amz-SignedHeaders=host&X-Amz-Signature=540c1057bcc4ae191c83c53b32bac5496e6ed8c17269b64db311977505b8dafd","1","2","1 yıl önce önce  tarafından eklendi","I…Y","1",""
",  Week Three","2024-06-11 13:20","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Marine Messe Fukuoka, Fukuoka","https://women.volleybox.net/tr/marine-messe-fukuoka-a259/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/img/light-px.png","Kanada","https://women.volleybox.net/tr/italy-canada-c228315","126","","","1","","1 yıl önce önce  tarafından eklendi","-Jeffrey-","","https://women.volleybox.net/tr/user/-Jeffrey-"
",  Week Three","2024-06-14 13:30","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Marine Messe Fukuoka, Fukuoka","https://women.volleybox.net/tr/marine-messe-fukuoka-a259/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/south-korea-t946/matches","https://volleybox.net/media/img/light-px.png","Güney Kore","https://women.volleybox.net/tr/italy-south-korea-c228354","114","1","https://documents.f0c6c49f151fe911cf8b40b1c8b76870.r2.cloudflarestorage.com/256672711.pdf?X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4eadf20dca12f8519c5ece6401b4d8f0%2F20250326%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250326T103600Z&X-Amz-SignedHeaders=host&X-Amz-Signature=abf19f1dfa9aaf417ab0e67d576e631b92981c53cf3c5aa06d3df33ee31352df","1","1","1 yıl önce önce  tarafından eklendi","-Jeffrey-","","https://women.volleybox.net/tr/user/-Jeffrey-"
",  Week Three","2024-06-15 09:30","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Marine Messe Fukuoka, Fukuoka","https://women.volleybox.net/tr/marine-messe-fukuoka-a259/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/usa-t1255/matches","https://volleybox.net/media/img/light-px.png","Amerika Birleşik Devletleri","https://women.volleybox.net/tr/italy-usa-c228355","122","","","1","1","1 yıl önce önce  tarafından eklendi","-Jeffrey-","","https://women.volleybox.net/tr/user/-Jeffrey-"
",  Week Three","2024-06-16 09:00","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Marine Messe Fukuoka, Fukuoka","https://women.volleybox.net/tr/marine-messe-fukuoka-a259/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/serbia-t1159/matches","https://volleybox.net/media/img/light-px.png","Sırbistan","https://women.volleybox.net/tr/italy-serbia-c228343","120","1","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/schedule/19048/#boxscore","1","1","1 yıl önce önce  tarafından eklendi","-Jeffrey-","","https://women.volleybox.net/tr/user/-Jeffrey-"
",  quarterfinal","2024-06-21 13:00","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Indoor Stadium Huamark, Bangkok","https://women.volleybox.net/tr/indoor-stadium-huamark-a408/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/usa-t1255/matches","https://volleybox.net/media/img/light-px.png","Amerika Birleşik Devletleri","https://women.volleybox.net/tr/italy-usa-c236068","86","","","1","2","11 ay önce önce  tarafından eklendi","dfondatto","","https://women.volleybox.net/tr/user/dfondatto"
",  semi-final","2024-06-22 13:00","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Indoor Stadium Huamark, Bangkok","https://women.volleybox.net/tr/indoor-stadium-huamark-a408/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/poland-t1114/matches","https://volleybox.net/media/img/light-px.png","Polonya","https://women.volleybox.net/tr/italy-poland-c236301","56","","","1","","11 ay önce önce  tarafından eklendi","dfondatto","","https://women.volleybox.net/tr/user/dfondatto"
",  final","2024-06-23 16:30","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Indoor Stadium Huamark, Bangkok","https://women.volleybox.net/tr/indoor-stadium-huamark-a408/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/japan-t928/matches","https://volleybox.net/media/img/light-px.png","Japonya","https://women.volleybox.net/tr/italy-japan-c236339","61","","","1","2","11 ay önce önce  tarafından eklendi","dfondatto","","https://women.volleybox.net/tr/user/dfondatto"
",","2024-07-09 20:00","dostluk maçı 2023/24","https://women.volleybox.net/tr/women-friendly-match-2023-24-o31265/matches","Palazzo Wanny, Florence","https://women.volleybox.net/tr/palazzo-wanny-a4147/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","2 : 3","https://women.volleybox.net/tr/serbia-t1159/matches","https://volleybox.net/media/img/light-px.png","Sırbistan","https://women.volleybox.net/tr/italy-serbia-c238581","","","","","","11 ay önce önce  tarafından eklendi","","",""
",  Group C","2024-07-28 10:00","Olimpiyat Oyunları 2024","https://women.volleybox.net/tr/women-the-olympics-2024-o30223/matches","Arena Paris Sud, Paris","https://women.volleybox.net/tr/arena-paris-sud-a7767/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/italy-dominican-republic-c236696","94","1","https://en.volleyballworld.com/volleyball/competitions/volleyball-olympic-games-paris-2024/schedule/19087/","1","3","11 ay önce önce  tarafından eklendi","","",""
",  Group C","2024-08-01 18:00","Olimpiyat Oyunları 2024","https://women.volleybox.net/tr/women-the-olympics-2024-o30223/matches","Arena Paris Sud, Paris","https://women.volleybox.net/tr/arena-paris-sud-a7767/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/netherlands-t1057/matches","https://volleybox.net/media/img/light-px.png","Hollanda","https://women.volleybox.net/tr/italy-netherlands-c236706","95","1","https://en.volleyballworld.com/volleyball/competitions/volleyball-olympic-games-paris-2024/schedule/19097/","1","2","11 ay önce önce  tarafından eklendi","","",""
",  Group C","2024-08-04 10:00","Olimpiyat Oyunları 2024","https://women.volleybox.net/tr/women-the-olympics-2024-o30223/matches","Arena Paris Sud, Paris","https://women.volleybox.net/tr/arena-paris-sud-a7767/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/turkey-t1231/matches","https://volleybox.net/media/img/light-px.png","Türkiye","https://women.volleybox.net/tr/italy-turkey-c236710","103","1","https://en.volleyballworld.com/volleyball/competitions/volleyball-olympic-games-paris-2024/schedule/19101/","1","1","11 ay önce önce  tarafından eklendi","","2",""
",  quarterfinal","2024-08-06 22:00","Olimpiyat Oyunları 2024","https://women.volleybox.net/tr/women-the-olympics-2024-o30223/matches","Arena Paris Sud, Paris","https://women.volleybox.net/tr/arena-paris-sud-a7767/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/serbia-t1159/matches","https://volleybox.net/media/img/light-px.png","Sırbistan","https://women.volleybox.net/tr/italy-serbia-c244010","82","1","https://en.volleyballworld.com/volleyball/competitions/volleyball-olympic-games-paris-2024/schedule/19106/","1","1","10 ay önce önce  tarafından eklendi","RYSICEteam","","https://women.volleybox.net/tr/user/RYSICEteam"
",  semi-final","2024-08-08 21:00","Olimpiyat Oyunları 2024","https://women.volleybox.net/tr/women-the-olympics-2024-o30223/matches","Arena Paris Sud, Paris","https://women.volleybox.net/tr/arena-paris-sud-a7767/matches","Türkiye","https://women.volleybox.net/tr/turkey-t1231/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/turkey-italy-c244291","75","1","https://en.volleyballworld.com/volleyball/competitions/volleyball-olympic-games-paris-2024/schedule/19110/","1","2","10 ay önce önce  tarafından eklendi","Kerim Küçük","1","https://women.volleybox.net/tr/user/kerimkucuk95"
",  final","2024-08-11 14:00","Olimpiyat Oyunları 2024","https://women.volleybox.net/tr/women-the-olympics-2024-o30223/matches","Arena Paris Sud, Paris","https://women.volleybox.net/tr/arena-paris-sud-a7767/matches","Amerika Birleşik Devletleri","https://women.volleybox.net/tr/usa-t1255/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/usa-italy-c245101","69","1","https://en.volleyballworld.com/volleyball/competitions/volleyball-olympic-games-paris-2024/schedule/19112/","2","8","10 ay önce önce  tarafından eklendi","","",""
