"info","info 2","info 3","info href","tooltip-info","tooltip-info href","team_name","team_name href","logo src","score","tooltip_item href 2","logo src 2","guest","btn-add-review href","show_predictions","show_movies","show_movies href","show_movies 2","show_movies 3","connected_by","rank_user","rank_user href","rank_moderator","rank_moderator href"
",  Week Two","2024-05-30 07:30","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Macau Forum, Macau","https://women.volleybox.net/tr/macau-forum-a107/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/dominican-republic-italy-c215169","125","1","https://documents.f0c6c49f151fe911cf8b40b1c8b76870.r2.cloudflarestorage.com/256664872.pdf?X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4eadf20dca12f8519c5ece6401b4d8f0%2F20240530%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240530T065001Z&X-Amz-SignedHeaders=host&X-Amz-Signature=94360c1a17950f01a4580f943a23f1795bf88bd331316414066bc094e0c9b862","1","","1 yıl önce önce  tarafından eklendi","I…Y","","",""
",  Week Two","2024-05-31 11:00","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Macau Forum, Macau","https://women.volleybox.net/tr/macau-forum-a107/matches","Hollanda","https://women.volleybox.net/tr/netherlands-t1057/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/netherlands-dominican-republic-c215176","122","1","https://documents.f0c6c49f151fe911cf8b40b1c8b76870.r2.cloudflarestorage.com/256665535.pdf?X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4eadf20dca12f8519c5ece6401b4d8f0%2F20240531%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240531T212115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=e41891d84a9d9fbed167dd7efcd8410a684282552337cc3e967cd3533336e765","1","2","1 yıl önce önce  tarafından eklendi","I…Y","","",""
",  Week Two","2024-06-01 11:00","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Macau Forum, Macau","https://women.volleybox.net/tr/macau-forum-a107/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/japan-t928/matches","https://volleybox.net/media/img/light-px.png","Japonya","https://women.volleybox.net/tr/dominican-republic-japan-c215182","119","1","https://documents.f0c6c49f151fe911cf8b40b1c8b76870.r2.cloudflarestorage.com/256666022.pdf?X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4eadf20dca12f8519c5ece6401b4d8f0%2F20240601%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240601T181944Z&X-Amz-SignedHeaders=host&X-Amz-Signature=b052aba8d571a37fa2a10a46f9117eb83eb6f3e51064976e8bbb762496f796b4","1","2","1 yıl önce önce  tarafından eklendi","I…Y","","",""
",  Week Three","2024-06-11 12:00","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Hong Kong Coliseum, Kowloon","https://women.volleybox.net/tr/hong-kong-coliseum-a105/matches","Almanya","https://women.volleybox.net/tr/germany-t853/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/germany-dominican-republic-c228292","127","","","1","2","1 yıl önce önce  tarafından eklendi","-Jeffrey-","https://women.volleybox.net/tr/user/-Jeffrey-","",""
",  Week Three","2024-06-13 15:30","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Hong Kong Coliseum, Kowloon","https://women.volleybox.net/tr/hong-kong-coliseum-a105/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/turkey-t1231/matches","https://volleybox.net/media/img/light-px.png","Türkiye","https://women.volleybox.net/tr/dominican-republic-turkey-c228301","127","1","https://women.volleybox.net/tr/frame/match_report/0/88797","1","1","1 yıl önce önce  tarafından eklendi","-Jeffrey-","https://women.volleybox.net/tr/user/-Jeffrey-","",""
",  Week Three","2024-06-14 12:00","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Hong Kong Coliseum, Kowloon","https://women.volleybox.net/tr/hong-kong-coliseum-a105/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/poland-t1114/matches","https://volleybox.net/media/img/light-px.png","Polonya","https://women.volleybox.net/tr/dominican-republic-poland-c228304","113","","","1","2","1 yıl önce önce  tarafından eklendi","-Jeffrey-","https://women.volleybox.net/tr/user/-Jeffrey-","",""
",  Week Three","2024-06-15 08:30","Voleybol Milletler Ligi 2024","https://women.volleybox.net/tr/women-volleyball-nations-league-2024-o30705/matches","Hong Kong Coliseum, Kowloon","https://women.volleybox.net/tr/hong-kong-coliseum-a105/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","2 : 3","https://women.volleybox.net/tr/bulgaria-t730/matches","https://volleybox.net/media/img/light-px.png","Bulgaristan","https://women.volleybox.net/tr/dominican-republic-bulgaria-c228358","120","","","1","1","1 yıl önce önce  tarafından eklendi","-Jeffrey-","https://women.volleybox.net/tr/user/-Jeffrey-","",""
",  Group B","2024-06-27 02:00","NORCECA Pan American Cup Final Six 2024","https://women.volleybox.net/tr/women-norceca-pan-american-cup-final-six-2024-o33427/matches","Palacio del Voleibol Prof. Ricardo G. Arias, Santo Domingo","https://women.volleybox.net/tr/palacio-del-voleibol-prof-ricardo-g-arias-a136/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/cuba-t787/matches","https://volleybox.net/media/img/light-px.png","Küba","https://women.volleybox.net/tr/dominican-republic-cuba-c234303","","","","","","1 yıl önce önce  tarafından eklendi","","","avid","https://women.volleybox.net/tr/user/avid"
",  Group B","2024-06-29 02:00","NORCECA Pan American Cup Final Six 2024","https://women.volleybox.net/tr/women-norceca-pan-american-cup-final-six-2024-o33427/matches","Palacio del Voleibol Prof. Ricardo G. Arias, Santo Domingo","https://women.volleybox.net/tr/palacio-del-voleibol-prof-ricardo-g-arias-a136/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/puerto-rico-t1120/matches","https://volleybox.net/media/img/light-px.png","Porto Riko","https://women.volleybox.net/tr/dominican-republic-puerto-rico-c234308","","","","","","1 yıl önce önce  tarafından eklendi","","","avid","https://women.volleybox.net/tr/user/avid"
",  semi-final","2024-06-30 02:00","NORCECA Pan American Cup Final Six 2024","https://women.volleybox.net/tr/women-norceca-pan-american-cup-final-six-2024-o33427/matches","Palacio del Voleibol Prof. Ricardo G. Arias, Santo Domingo","https://women.volleybox.net/tr/palacio-del-voleibol-prof-ricardo-g-arias-a136/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","Meksika","https://women.volleybox.net/tr/dominican-republic-mexico-c236903","","","","","","11 ay önce önce  tarafından eklendi","","","avid","https://women.volleybox.net/tr/user/avid"
",  final","2024-07-01 02:00","NORCECA Pan American Cup Final Six 2024","https://women.volleybox.net/tr/women-norceca-pan-american-cup-final-six-2024-o33427/matches","Palacio del Voleibol Prof. Ricardo G. Arias, Santo Domingo","https://women.volleybox.net/tr/palacio-del-voleibol-prof-ricardo-g-arias-a136/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/usa-t1255/matches","https://volleybox.net/media/img/light-px.png","Amerika Birleşik Devletleri","https://women.volleybox.net/tr/dominican-republic-usa-c236952","","","","","","11 ay önce önce  tarafından eklendi","","","avid","https://women.volleybox.net/tr/user/avid"
",  Friendly","2024-07-16 19:30","Memoriał Agaty Mróz-Olszewskiej 2023/24","https://women.volleybox.net/tr/women-memorial-agaty-mroz-olszewskiej-2023-24-o34896/matches","MOSiR Hall, Mielec","https://women.volleybox.net/tr/mosir-hall-a329/matches","Polonya","https://women.volleybox.net/tr/poland-t1114/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/poland-dominican-republic-c236657","","","","1","","11 ay önce önce  tarafından eklendi","RYSICEteam","https://women.volleybox.net/tr/user/RYSICEteam","",""
",  Friendly","2024-07-18 17:00","Memoriał Agaty Mróz-Olszewskiej 2023/24","https://women.volleybox.net/tr/women-memorial-agaty-mroz-olszewskiej-2023-24-o34896/matches","MOSiR Hall, Mielec","https://women.volleybox.net/tr/mosir-hall-a329/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/serbia-t1159/matches","https://volleybox.net/media/img/light-px.png","Sırbistan","https://women.volleybox.net/tr/dominican-republic-serbia-c236658","","","","","","11 ay önce önce  tarafından eklendi","RYSICEteam","https://women.volleybox.net/tr/user/RYSICEteam","",""
",  Friendly","2024-07-19 17:00","Memoriał Agaty Mróz-Olszewskiej 2023/24","https://women.volleybox.net/tr/women-memorial-agaty-mroz-olszewskiej-2023-24-o34896/matches","MOSiR Hall, Mielec","https://women.volleybox.net/tr/mosir-hall-a329/matches","Fransa","https://women.volleybox.net/tr/france-t838/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/france-dominican-republic-c236655","","","","","","11 ay önce önce  tarafından eklendi","RYSICEteam","https://women.volleybox.net/tr/user/RYSICEteam","",""
",  Group C","2024-07-28 10:00","Olimpiyat Oyunları 2024","https://women.volleybox.net/tr/women-the-olympics-2024-o30223/matches","Arena Paris Sud, Paris","https://women.volleybox.net/tr/arena-paris-sud-a7767/matches","İtalya","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/italy-dominican-republic-c236696","94","1","https://en.volleyballworld.com/volleyball/competitions/volleyball-olympic-games-paris-2024/schedule/19087/","1","3","11 ay önce önce  tarafından eklendi","","","",""
",  Group C","2024-08-01 10:00","Olimpiyat Oyunları 2024","https://women.volleybox.net/tr/women-the-olympics-2024-o30223/matches","Arena Paris Sud, Paris","https://women.volleybox.net/tr/arena-paris-sud-a7767/matches","Türkiye","https://women.volleybox.net/tr/turkey-t1231/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/turkey-dominican-republic-c236704","98","1","https://en.volleyballworld.com/volleyball/competitions/volleyball-olympic-games-paris-2024/schedule/19095/","1","1","11 ay önce önce  tarafından eklendi","","","",""
",  Group C","2024-08-03 10:00","Olimpiyat Oyunları 2024","https://women.volleybox.net/tr/women-the-olympics-2024-o30223/matches","Arena Paris Sud, Paris","https://women.volleybox.net/tr/arena-paris-sud-a7767/matches","Hollanda","https://women.volleybox.net/tr/netherlands-t1057/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/netherlands-dominican-republic-c236708","100","1","https://en.volleyballworld.com/volleyball/competitions/volleyball-olympic-games-paris-2024/schedule/19099/","1","1","11 ay önce önce  tarafından eklendi","","","",""
",  quarterfinal","2024-08-06 14:00","Olimpiyat Oyunları 2024","https://women.volleybox.net/tr/women-the-olympics-2024-o30223/matches","Arena Paris Sud, Paris","https://women.volleybox.net/tr/arena-paris-sud-a7767/matches","Brezilya","https://women.volleybox.net/tr/brazil-t724/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/brazil-dominican-republic-c244008","74","1","https://en.volleyballworld.com/volleyball/competitions/volleyball-olympic-games-paris-2024/schedule/19108/","1","","10 ay önce önce  tarafından eklendi","RYSICEteam","https://women.volleybox.net/tr/user/RYSICEteam","",""
",  Group A","2024-08-18 23:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","Peru","https://women.volleybox.net/tr/dominican-republic-peru-c245735","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH1.pdf","","","10 ay önce önce  tarafından eklendi","","","Tonton_Bastos","https://women.volleybox.net/tr/user/Tonton_Bastos"
",  Group A","2024-08-20 05:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Meksika","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/mexico-dominican-republic-c245740","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCh11.pdf","","","10 ay önce önce  tarafından eklendi","","","Tonton_Bastos","https://women.volleybox.net/tr/user/Tonton_Bastos"
",  Group A","2024-08-20 23:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/suriname-t8591/matches","https://volleybox.net/media/img/light-px.png","Surinam","https://women.volleybox.net/tr/dominican-republic-suriname-c245741","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH24.pdf","","","10 ay önce önce  tarafından eklendi","","","Tonton_Bastos","https://women.volleybox.net/tr/user/Tonton_Bastos"
",  Group A","2024-08-22 02:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/colombia-t763/matches","https://volleybox.net/media/img/light-px.png","Kolombiya","https://women.volleybox.net/tr/dominican-republic-colombia-c245745","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH21.pdf","","","10 ay önce önce  tarafından eklendi","","","Tonton_Bastos","https://women.volleybox.net/tr/user/Tonton_Bastos"
",  Group A","2024-08-22 23:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/img/light-px.png","Kanada","https://women.volleybox.net/tr/dominican-republic-canada-c245748","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH27.pdf","","","10 ay önce önce  tarafından eklendi","","","Tonton_Bastos","https://women.volleybox.net/tr/user/Tonton_Bastos"
",  quarterfinal","2024-08-24 02:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/puerto-rico-t1120/matches","https://volleybox.net/media/img/light-px.png","Porto Riko","https://women.volleybox.net/tr/dominican-republic-puerto-rico-c249350","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH34.pdf","","","9 ay önce önce  tarafından eklendi","","","avid","https://women.volleybox.net/tr/user/avid"
",  semi-final","2024-08-25 02:00","Pan American Cup 2024","https://women.volleybox.net/tr/women-pan-american-cup-2024-o33428/matches","Domo de la Feria, León","https://women.volleybox.net/tr/domo-de-la-feria-a826/matches","Amerika Birleşik Devletleri","https://women.volleybox.net/tr/usa-t1255/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/usa-dominican-republic-c249382","","1","https://norceca.net/2024%20Events/Pan-Americans%20Cups/Women%20PanAmerican%20Cup%202024/Calendar%20WPANAC24/P2%20MATCH39.pdf","","","9 ay önce önce  tarafından eklendi","","","avid","https://women.volleybox.net/tr/user/avid"
